Summary:
Number of strings read: 16384
Number of strings stored in hash table: 16384
Number of strings in their home addresses: 1440
Number of collisions: 14944
Average number of string comparisons: 5595.498474

Index    Key               Home Index    In Home    Comparisons
7804     lcqjifkdzj        5913          NO         1892       
7805     tirckls           3052          NO         4754       
7806     ktrehyu           3150          NO         4657       
7807     vswzhlppuj        6154          NO         1654       
7808     gosrfko           3055          NO         4754       
7809     ckrkf             1593          NO         6217       
7810     vttplyj           3154          NO         4657       
7811     kzhovm            2351          NO         5461       
7812     xyjrtapdx         4962          NO         2851       
7813     sabkbautb         4732          NO         3082       
7814     kmag              1028          NO         6787       
7815     jmyvtjp           3159          NO         4657       
7816     jwsxtbiqn         4966          NO         2851       
7817     wqcdwci           2966          NO         4852       
7818     syigarf           2967          NO         4852       
7819     rhqyykjv          4078          NO         3742       
7820     llqzom            2360          NO         5461       
7821     rmkrasp           3068          NO         4754       
7822     axs               682           NO         7141       
7823     pxtaydo           3070          NO         4754       
7824     xgzepbdmg         4743          NO         3082       
7825     jyad              1039          NO         6787       
7826     zjsgmjri          3910          NO         3917       
7827     thy               687           NO         7141       
7828     dpdxbcgjn         4747          NO         3082       
7829     dzs               689           NO         7141       
7830     phcipmyrxx        6290          NO         1541       
7831     wijmqg            2266          NO         5566       
7832     yujoojib          3827          NO         4006       
7833     tmlecsi           2982          NO         4852       
7834     eoornpgxt         5059          NO         2776       
7835     msyehdlcxm        5944          NO         1892       
7836     dgsjcvs           3083          NO         4754       
7837     yotnjfjttl        6067          NO         1771       
7838     begfy             1622          NO         6217       
7839     rfitihjip         4836          NO         3004       
7840     bgpmhzndmk        5949          NO         1892       
7841     jvalp             1625          NO         6217       
7842     uxrmdk            2277          NO         5566       
7843     tmupmgvroh        6073          NO         1771       
7844     jhczxym           3188          NO         4657       
7845     oyhvtgz           3189          NO         4657       
7846     shynpsnkf         4920          NO         2927       
7847     lweiiqxhd         4844          NO         3004       
7848     agzelmoz          4020          NO         3829       
7849     idpsierrm         4923          NO         2927       
7850     cqmln             1634          NO         6217       
7851     ejpidouc          3846          NO         4006       
7852     onrkruvhct        6082          NO         1771       
7853     tu                350           NO         7504       
7854     yoneuz            2394          NO         5461       
7855     oiyntpmd          3939          NO         3917       
7856     xpljhbqvf         4853          NO         3004       
7857     tsskpvwfsw        6261          NO         1597       
7858     tcgcute           3007          NO         4852       
7859     gjve              1073          NO         6787       
7860     yoadzqhatz        6090          NO         1771       
7861     fpujfait          3856          NO         4006       
7862     vwzucjwn          4034          NO         3829       
7863     bmct              1077          NO         6787       
7864     oexvjfecf         4704          NO         3161       
7865     cqbs              1079          NO         6787       
7866     utuxfmsz          4125          NO         3742       
7867     dzbwdud           3016          NO         4852       
7868     tcb               608           NO         7261       
7869     wwfi              1083          NO         6787       
7870     btrbhkqj          3865          NO         4006       
7871     leis              1085          NO         6787       
7872     sbbzyw            2412          NO         5461       
7873     gawcc             1545          NO         6329       
7874     rjgslusf          3958          NO         3917       
7875     uufbvboa          3780          NO         4096       
7876     rlelbuiy          3960          NO         3917       
7877     racxondee         4717          NO         3161       
7878     yfceccvadi        5667          NO         2212       
7879     shfgf             1551          NO         6329       
7880     awsiannap         4799          NO         3082       
7881     dkgv              1095          NO         6787       
7882     sfdgyni           3031          NO         4852       
7883     wizhaie           2933          NO         4951       
7884     jrezfr            2319          NO         5566       
7885     fnslit            2320          NO         5566       
7886     rnvg              1100          NO         6787       
7887     ehmbidcwp         4806          NO         3082       
7888     vppj              1102          NO         6787       
7889     ekhw              1103          NO         6787       
7890     pepjiy            2325          NO         5566       
7891     zvkuoh            2326          NO         5566       
7892     woa               632           NO         7261       
7893     pfarkh            2222          NO         5672       
7894     iwa               634           NO         7261       
7895     vhjhmotp          3979          NO         3917       
7896     rbbenjgwr         4893          NO         3004       
7897     jbyipbmp          3892          NO         4006       
7898     narfzake          3803          NO         4096       
7899     vam               639           NO         7261       
7900     zanu              1114          NO         6787       
7901     xpc               641           NO         7261       
7902     nknqkzdg          3897          NO         4006       
7903     lfmyupzpbd        6012          NO         1892       
7904     ozqpuqiu          4076          NO         3829       
7905     mdp               645           NO         7261       
7906     qya               646           NO         7261       
7907     xyaakn            2236          NO         5672       
7908     zftp              1122          NO         6787       
7909     lpbnxq            2344          NO         5566       
7910     tuytufqgdq        6019          NO         1892       
7911     faixbgifx         4830          NO         3082       
7912     kkpqymfuc         4909          NO         3004       
7913     jqmkqtox          4085          NO         3829       
7914     qtul              1128          NO         6787       
7915     owf               655           NO         7261       
7916     bgbsxcf           2966          NO         4951       
7917     ucr               657           NO         7261       
7918     ngxrywf           3165          NO         4754       
7919     ipbbckqnh         4759          NO         3161       
7920     imopx             1704          NO         6217       
7921     onfygxf           3070          NO         4852       
7922     jcdkvjzbi         4841          NO         3082       
7923     dlxbjjjir         4842          NO         3082       
7924     vgzcf             1596          NO         6329       
7925     pvmt              1139          NO         6787       
7926     wouun             1710          NO         6217       
7927     lsbb              1024          NO         6904       
7928     ovk               668           NO         7261       
7929     mmr               669           NO         7261       
7930     pdaj              1027          NO         6904       
7931     ycka              1028          NO         6904       
7932     opkpootvmh        6102          NO         1831       
7933     vquxjkagx         4930          NO         3004       
7934     nzfayhnc          3839          NO         4096       
7935     qclgsonm          3930          NO         4006       
7936     gfekr             1608          NO         6329       
7937     jkxje             1609          NO         6329       
7938     yghfnfmmjj        5858          NO         2081       
7939     ljsz              1153          NO         6787       
7940     fyp               680           NO         7261       
7941     wydlh             1613          NO         6329       
7942     xffemodad         4621          NO         3322       
7943     lmw               683           NO         7261       
7944     flz               684           NO         7261       
7945     prrphkgaid        5734          NO         2212       
7946     vmpuv             1730          NO         6217       
7947     mxhpf             1619          NO         6329       
7948     yqxsht            2383          NO         5566       
7949     tiuedwguqy        6179          NO         1771       
7950     rhnsf             1622          NO         6329       
7951     ltenrdy           3100          NO         4852       
7952     gbeggnlr          3857          NO         4096       
7953     ozpzag            2282          NO         5672       
7954     wovnndoz          4038          NO         3917       
7955     aeupkrewu         5029          NO         2927       
7956     ornvhh            2285          NO         5672       
7957     uoxdj             1629          NO         6329       
7958     eolf              1055          NO         6904       
7959     cgbfdzn           3009          NO         4951       
7960     llvrden           3010          NO         4951       
7961     iavswha           3011          NO         4951       
7962     lgkvifbnw         4881          NO         3082       
7963     nldchqc           2913          NO         5051       
7964     ltprvrxpcz        6253          NO         1712       
7965     kt                339           NO         7627       
7966     bsgwyzm           3213          NO         4754       
7967     xqkozlicn         4886          NO         3082       
7968     tuvrpogk          3963          NO         4006       
7969     yabcvzq           3118          NO         4852       
7970     pikenu            2299          NO         5672       
7971     qcmacp            2193          NO         5779       
7972     etmzkg            2301          NO         5672       
7973     qafwyw            2408          NO         5566       
7974     dpgvalssp         4971          NO         3004       
7975     dsng              1072          NO         6904       
7976     dhvqqz            2411          NO         5566       
7977     lkffjsrxb         4896          NO         3082       
7978     sjmoijysr         5052          NO         2927       
7979     xprapmx           3128          NO         4852       
7980     npzhfwmm          3975          NO         4006       
7981     uimgqwqi          3976          NO         4006       
7982     ighr              1079          NO         6904       
7983     fxuxmlcuv         5057          NO         2927       
7984     ajb               603           NO         7382       
7985     betmcpow          3980          NO         4006       
7986     ckpyi             1658          NO         6329       
7987     kjiypmpa          3892          NO         4096       
7988     zroytzl           3235          NO         4754       
7989     ela               608           NO         7382       
7990     rfa               609           NO         7382       
7991     qcuwldfq          3896          NO         4096       
7992     sjxqi             1664          NO         6329       
7993     krtborhk          3898          NO         4096       
7994     pce               613           NO         7382       
7995     dtnkxrn           3144          NO         4852       
7996     qhb               615           NO         7382       
7997     nktiqmik          3902          NO         4096       
7998     rxco              1095          NO         6904       
7999     qspybyihl         4918          NO         3082       
8000     oxwlwtdvo         5074          NO         2927       
8001     pbh               620           NO         7382       
8002     xvgoq             1674          NO         6329       
8003     fqdv              1100          NO         6904       
8004     clrrjs            2333          NO         5672       
8005     yjsj              1102          NO         6904       
8006     kpdujiujo         4925          NO         3082       
8007     kzsf              1104          NO         6904       
8008     gidndya           2958          NO         5051       
8009     fwvg              1106          NO         6904       
8010     bcesddd           2859          NO         5152       
8011     lzgee             1570          NO         6442       
8012     swfltxn           3161          NO         4852       
8013     shg               632           NO         7382       
8014     xfnwxealyg        5998          NO         2017       
8015     ihpagoy           3065          NO         4951       
8016     qsewybuib         4856          NO         3161       
8017     opfhldn           2967          NO         5051       
8018     eydv              1115          NO         6904       
8019     vzjms             1691          NO         6329       
8020     uuhkaldrke        5809          NO         2212       
8021     dprxdzc           3071          NO         4951       
8022     whrebgq           2972          NO         5051       
8023     bvavvdje          3837          NO         4187       
8024     obrv              1121          NO         6904       
8025     cncpldpgu         4865          NO         3161       
8026     wtb               645           NO         7382       
8027     rlviuxef          3932          NO         4096       
8028     vbgoyzmzb         5025          NO         3004       
8029     pphdl             1588          NO         6442       
8030     ohn               649           NO         7382       
8031     gbyinqpjro        6078          NO         1954       
8032     hnyummh           3082          NO         4951       
8033     jgha              1012          NO         7022       
8034     ynisgz            2363          NO         5672       
8035     jehoj             1594          NO         6442       
8036     dxgjyyue          4031          NO         4006       
8037     tscdjzfh          3851          NO         4187       
8038     ztanxwnl          4033          NO         4006       
8039     nvcrta            2261          NO         5779       
8040     ktpkyad           2990          NO         5051       
8041     yas               660           NO         7382       
8042     xqi               661           NO         7382       
8043     wcs               662           NO         7382       
8044     eqp               663           NO         7382       
8045     agbyklzh          3950          NO         4096       
8046     zrnqina           2996          NO         5051       
8047     btgyyl            2376          NO         5672       
8048     vkwwqaur          4043          NO         4006       
8049     nlazqzqqr         5123          NO         2927       
8050     mgv               669           NO         7382       
8051     rowzfassl         4970          NO         3082       
8052     mtghihgmub        5841          NO         2212       
8053     dnihfgrud         4813          NO         3241       
8054     pusexefv          3959          NO         4096       
8055     puqvykyz          4227          NO         3829       
8056     vjs               675           NO         7382       
8057     hgehnzbsd         4817          NO         3241       
8058     wwipz             1730          NO         6329       
8059     lktkh             1618          NO         6442       
8060     xxyluony          4144          NO         3917       
8061     rgubdf            2175          NO         5887       
8062     uicaozlr          3967          NO         4096       
8063     bvnadwfugr        5983          NO         2081       
8064     tc                314           NO         7751       
8065     wqaf              1044          NO         7022       
8066     arvvzle           3116          NO         4951       
8067     sqs               686           NO         7382       
8068     ekrbcpqxz         5065          NO         3004       
8069     yeuwobv           3119          NO         4951       
8070     uvxjgfl           3020          NO         5051       
8071     sg                321           NO         7751       
8072     mhmwzwzbe         4991          NO         3082       
8073     dhtvpw            2402          NO         5672       
8074     vlgdv             1633          NO         6442       
8075     ktoomj            2297          NO         5779       
8076     nddblybbq         4755          NO         3322       
8077     nglmp             1636          NO         6442       
8078     hjfns             1637          NO         6442       
8079     yiyuzj            2408          NO         5672       
8080     ekndjzqju         4999          NO         3082       
8081     ccvabo            2195          NO         5887       
8082     fggohruonh        6002          NO         2081       
8083     bxabbfe           2830          NO         5254       
8084     mhjbdzvq          3989          NO         4096       
8085     dvjygm            2307          NO         5779       
8086     fcaftbzeh         4765          NO         3322       
8087     it                337           NO         7751       
8088     ktdk              1067          NO         7022       
8089     ebrclhx           3039          NO         5051       
8090     ynzbn             1649          NO         6442       
8091     gw                341           NO         7751       
8092     dmkl              1071          NO         7022       
8093     zhjj              1072          NO         7022       
8094     nvleipeqc         4773          NO         3322       
8095     vyttmsms          4090          NO         4006       
8096     lydleih           2945          NO         5152       
8097     rtcqfszxv         5171          NO         2927       
8098     wrfllyfji         4858          NO         3241       
8099     vyulws            2428          NO         5672       
8100     zavudgc           2949          NO         5152       
8101     udxnyv            2430          NO         5672       
8102     sizdr             1661          NO         6442       
8103     zlbpaghvg         4782          NO         3322       
8104     kpcxo             1663          NO         6442       
8105     iagyfey           3055          NO         5051       
8106     qjnnghce          3735          NO         4372       
8107     xjtrj             1666          NO         6442       
8108     trdvzkptae        5963          NO         2146       
8109     lqdtr             1668          NO         6442       
8110     yaqce             1555          NO         6556       
8111     vdbcyx            2333          NO         5779       
8112     ntolypjd          3926          NO         4187       
8113     oha               610           NO         7504       
8114     znpnrxl           3164          NO         4951       
8115     apudvqhw          4020          NO         4096       
8116     xffdcoyd          3838          NO         4279       
8117     zdyeyaq           3067          NO         5051       
8118     sgb               615           NO         7504       
8119     vrcqto            2341          NO         5779       
8120     gzciqmb           2969          NO         5152       
8121     umkkyaxyb         4961          NO         3161       
8122     rukl              1101          NO         7022       
8123     mmxnmts           3173          NO         4951       
8124     gegik             1569          NO         6556       
8125     dwdwiv            2347          NO         5779       
8126     cqqafgc           2873          NO         5254       
8127     zwfn              1106          NO         7022       
8128     dlyqzorfr         5047          NO         3082       
8129     fjh               626           NO         7504       
8130     mslqwk            2352          NO         5779       
8131     rhjjyr            2353          NO         5779       
8132     fthsu             1691          NO         6442       
8133     sgg               630           NO         7504       
8134     zstkjfnle         4813          NO         3322       
8135     qrqvdgf           2984          NO         5152       
8136     rjxfekvjm         4896          NO         3241       
8137     dayqkoo           3087          NO         5051       
8138     lkvcyyvkl         5057          NO         3082       
8139     cprxyibtdn        5994          NO         2146       
8140     gvembbib          3675          NO         4466       
8141     rdrkwr            2363          NO         5779       
8142     ibggq             1587          NO         6556       
8143     uwvbuvpx          4138          NO         4006       
8144     awf               641           NO         7504       
8145     bjkhtfak          3774          NO         4372       
8146     yuifkiwc          3868          NO         4279       
8147     npwmbbq           2996          NO         5152       
8148     pewnmw            2370          NO         5779       
8149     uawnx             1708          NO         6442       
8150     ykjw              1129          NO         7022       
8151     zyfgafkrat        5873          NO         2279       
8152     pajlti            2266          NO         5887       
8153     til               650           NO         7504       
8154     elvnndj           3003          NO         5152       
8155     qwdxsofbb         4752          NO         3404       
8156     iagf              1016          NO         7141       
8157     yhbbjy            2271          NO         5887       
8158     jxwoqnum          4063          NO         4096       
8159     hfnuhysf          3973          NO         4187       
8160     pispelwkk         4920          NO         3241       
8161     cftyqjuair        6016          NO         2146       
8162     zrg               659           NO         7504       
8163     cro               660           NO         7504       
8164     qjp               661           NO         7504       
8165     bgnqsy            2387          NO         5779       
8166     sqdxb             1611          NO         6556       
8167     zbndwslam         4846          NO         3322       
8168     svyaljkuxb        6023          NO         2146       
8169     fnjueya           3018          NO         5152       
8170     iudcipdx          3892          NO         4279       
8171     lxhvwvudqf        6091          NO         2081       
8172     qyzxj             1731          NO         6442       
8173     hitymsj           3123          NO         5051       
8174     cnpwyn            2396          NO         5779       
8175     vrbhmtyu          4080          NO         4096       
8176     qwlx              1155          NO         7022       
8177     esezkix           3127          NO         5051       
8178     ftys              1157          NO         7022       
8179     fefcpg            2184          NO         5996       
8180     zsjdo             1625          NO         6556       
8181     xfv               678           NO         7504       
8182     xlozgh            2296          NO         5887       
8183     rnohcvjb          3812          NO         4372       
8184     gyp               681           NO         7504       
8185     hg                310           NO         7876       
8186     kvag              1046          NO         7141       
8187     frci              1047          NO         7141       
8188     smttcpvfua        5977          NO         2212       
8189     crnuaff           2936          NO         5254       
8190     gzinlhzc          3912          NO         4279       
8191     mbsrj             1636          NO         6556       
8192     ogrvndss          4006          NO         4187       
8193     lhlmkt            2307          NO         5887       
8194     fegfdq            2199          NO         5996       
8195     yxpnwoy           3245          NO         4951       
8196     zjrassvnx         5115          NO         3082       
8197     vhcflcylf         4794          NO         3404       
8198     lpy               695           NO         7504       
8199     nqgllt            2313          NO         5887       
8200     hvikvxums         5119          NO         3082       
8201     exw               698           NO         7504       
8202     jfquj             1647          NO         6556       
8203     foyre             1648          NO         6556       
8204     krfzh             1649          NO         6556       
8205     mwikp             1650          NO         6556       
8206     npjtk             1651          NO         6556       
8207     vuvx              1186          NO         7022       
8208     gnwjmoj           3057          NO         5152       
8209     ifhalwc           2956          NO         5254       
8210     usvnqy            2432          NO         5779       
8211     npbkehzgaj        5796          NO         2416       
8212     qp                337           NO         7876       
8213     pasqo             1658          NO         6556       
8214     unusvaph          3936          NO         4279       
8215     vxslmolby         4975          NO         3241       
8216     tjmbnuoci         4813          NO         3404       
8217     lu                342           NO         7876       
8218     wp                343           NO         7876       
8219     lcwh              1079          NO         7141       
8220     chcdulja          3755          NO         4466       
8221     gnmdmdkbft        5806          NO         2416       
8222     ktsehyxdp         4982          NO         3241       
8223     wenjxrdnt         4983          NO         3241       
8224     htofcnfzv         4984          NO         3241       
8225     fulfhgfi          3760          NO         4466       
8226     dtnj              1086          NO         7141       
8227     jmzipgb           2974          NO         5254       
8228     zbze              1088          NO         7141       
8229     dwep              1089          NO         7141       
8230     jcmbkbmk          3765          NO         4466       
8231     jpyldx            2345          NO         5887       
8232     aowytw            2454          NO         5779       
8233     oehpy             1678          NO         6556       
8234     mkzlwfbuk         4913          NO         3322       
8235     uwbokf            2240          NO         5996       
8236     woyb              1096          NO         7141       
8237     zjojaxnd          3866          NO         4372       
8238     htburr            2352          NO         5887       
8239     hvqcjehorh        5893          NO         2347       
8240     lldw              1100          NO         7141       
8241     vmnqez            2355          NO         5887       
8242     xlzd              1102          NO         7141       
8243     tvim              1103          NO         7141       
8244     tlcii             1574          NO         6671       
8245     bslyvfl           3094          NO         5152       
8246     xykzh             1691          NO         6556       
8247     xcawdqw           3096          NO         5152       
8248     mlbjkhtklj        5902          NO         2347       
8249     mklhzwvzd         5089          NO         3161       
8250     qpxvtjf           3099          NO         5152       
8251     yjprvwyyte        6298          NO         1954       
8252     sfrzsk            2366          NO         5887       
8253     agl               627           NO         7627       
8254     uhfracktku        5976          NO         2279       
8255     eyolwczww         5174          NO         3082       
8256     kctshgogoc        5841          NO         2416       
8257     qkbilxfkd         4771          NO         3487       
8258     akk               632           NO         7627       
8259     hbfdzl            2264          NO         5996       
8260     lxzadrjrx         5020          NO         3241       
8261     hksfh             1591          NO         6671       
8262     epjguhqgv         4941          NO         3322       
8263     vcywmvxfzy        6372          NO         1892       
8264     xjrouqw           3214          NO         5051       
8265     rtew              1125          NO         7141       
8266     mxbux             1711          NO         6556       
8267     pojsyufk          3989          NO         4279       
8268     mmxldryi          3990          NO         4279       
8269     saxs              1129          NO         7141       
8270     mtibka            2165          NO         6106       
8271     qnahbj            2166          NO         6106       
8272     esrje             1602          NO         6671       
8273     kll               647           NO         7627       
8274     yao               648           NO         7627       
8275     ikvehzap          3904          NO         4372       
8276     nxdstydrg         4955          NO         3322       
8277     nhgmew            2282          NO         5996       
8278     ahppxc            2283          NO         5996       
8279     yen               653           NO         7627       
8280     bwqnz             1725          NO         6556       
8281     orjgdnmfst        6003          NO         2279       
8282     leuzsp            2396          NO         5887       
8283     mdrgn             1613          NO         6671       
8284     zghrvwvm          4098          NO         4187       
8285     xviel             1615          NO         6671       
8286     nroixeiz          4008          NO         4279       
8287     wtblizxduv        6207          NO         2081       
8288     zlzlrt            2402          NO         5887       
8289     ffhhu             1619          NO         6671       
8290     bnhd              1030          NO         7261       
8291     sbv               665           NO         7627       
8292     yfecpkfym         4889          NO         3404       
8293     eebkngow          3922          NO         4372       
8294     tgdooqwpi         4973          NO         3322       
8295     vcymzndxoh        6084          NO         2212       
8296     uqm               670           NO         7627       
8297     iiksmpw           3146          NO         5152       
8298     nptw              1158          NO         7141       
8299     gwlep             1629          NO         6671       
8300     qgevrzkb          3929          NO         4372       
8301     taogkgcrf         4731          NO         3571       
8302     xwfszgem          3931          NO         4372       
8303     nuxfmqjxr         5063          NO         3241       
8304     irmwezrrm         5064          NO         3241       
8305     tftnfa            2200          NO         6106       
8306     blz               680           NO         7627       
8307     offhitpd          3842          NO         4466       
8308     gpqjowwmew        6163          NO         2146       
8309     tdgxwmbdjg        5824          NO         2486       
8310     tcwya             1640          NO         6671       
8311     ta                310           NO         8002       
8312     uqxfnbe           2956          NO         5357       
8313     nueuiifl          3848          NO         4466       
8314     nifzj             1644          NO         6671       
8315     xa                314           NO         8002       
8316     sjy               690           NO         7627       
8317     sfiehte           2961          NO         5357       
8318     sjjzpi            2323          NO         5996       
8319     fwmxep            2324          NO         5996       
8320     xikfwxc           3067          NO         5254       
8321     txgc              1061          NO         7261       
8322     hfbyhuovu         5082          NO         3241       
8323     hnalmbmoy         4920          NO         3404       
8324     facyhz            2329          NO         5996       
8325     keeoign           2969          NO         5357       
8326     ztty              1186          NO         7141       
8327     br                326           NO         8002       
8328     pqjxvpfhm         4925          NO         3404       
8329     tkhibp            2224          NO         6106       
8330     rkufhne           2974          NO         5357       
8331     hjebqbe           2871          NO         5461       
8332     kzglbuvkk         4929          NO         3404       
8333     krgzft            2338          NO         5996       
8334     zsplsgilh         4848          NO         3487       
8335     lhtxdztyz         5254          NO         3082       
8336     zpvhn             1666          NO         6671       
8337     lkiyjbj           2981          NO         5357       
8338     gzxijge           2982          NO         5357       
8339     vjwrnzgraq        6061          NO         2279       
8340     pwbdnmue          3875          NO         4466       
8341     cyxgwwol          4063          NO         4279       
8342     wvquf             1672          NO         6671       
8343     xhweaymye         4940          NO         3404       
8344     qrjhcwtlm         4941          NO         3404       
8345     hxxymoc           3092          NO         5254       
8346     utbvvqcwdr        6068          NO         2279       
8347     bvbkeyxhvb        6001          NO         2347       
8348     fuhn              1088          NO         7261       
8349     lgqm              1089          NO         7261       
8350     hkhs              1090          NO         7261       
8351     ejgodbpqjk        5866          NO         2486       
8352     ymexms            2357          NO         5996       
8353     kfxtmfqpu         5032          NO         3322       
8354     utjstsyija        6008          NO         2347       
8355     hermnyj           3102          NO         5254       
8356     bzzjygza          3985          NO         4372       
8357     tx                356           NO         8002       
8358     ucboeuobb         4703          NO         3656       
8359     lia               609           NO         7751       
8360     lbprem            2255          NO         6106       
8361     uzpe              1101          NO         7261       
8362     lcf               612           NO         7751       
8363     qdezouk           3110          NO         5254       
8364     hkddp             1578          NO         6787       
8365     txalwhhdu         4879          NO         3487       
8366     dfnv              1106          NO         7261       
8367     glgty             1697          NO         6671       
8368     mssj              1108          NO         7261       
8369     yuftvauzod        6091          NO         2279       
8370     qseyr             1700          NO         6671       
8371     sxovkqy           3220          NO         5152       
8372     mfcbindevx        5957          NO         2416       
8373     rxtznmwx          4187          NO         4187       
8374     hwicghv           3018          NO         5357       
8375     bmg               625           NO         7751       
8376     klgy              1116          NO         7261       
8377     etb               627           NO         7751       
8378     fvlr              1118          NO         7261       
8379     vnapiyigwy        6168          NO         2212       
8380     vzfq              1120          NO         7261       
8381     tje               631           NO         7751       
8382     oqyqp             1712          NO         6671       
8383     lrboodfn          3823          NO         4561       
8384     uzxkrdpf          3919          NO         4466       
8385     hnurdmy           3132          NO         5254       
8386     prvdwu            2391          NO         5996       
8387     slvpnuwerw        6242          NO         2146       
8388     axfog             1602          NO         6787       
8389     ydvpcnpnt         4986          NO         3404       
8390     zllu              1130          NO         7261       
8391     mutn              1131          NO         7261       
8392     cmdmrupprs        6181          NO         2212       
8393     vrbouypu          4115          NO         4279       
8394     btab              1013          NO         7382       
8395     aylqqx            2400          NO         5996       
8396     gvmlsg            2291          NO         6106       
8397     bgvrukd           3041          NO         5357       
8398     qqjautu           3145          NO         5254       
8399     doybboedf         4658          NO         3742       
8400     qcq               650           NO         7751       
8401     qnacw             1615          NO         6787       
8402     zrhlcjzw          4031          NO         4372       
8403     itloyux           3252          NO         5152       
8404     fyxuquqwvl        6324          NO         2081       
8405     aayvhte           3049          NO         5357       
8406     ivi               656           NO         7751       
8407     ilp               657           NO         7751       
8408     coqz              1148          NO         7261       
8409     jwhwetdizt        6131          NO         2279       
8410     wygtcizsmi        6064          NO         2347       
8411     qebwove           3055          NO         5357       
8412     ztelwrq           3159          NO         5254       
8413     asgc              1032          NO         7382       
8414     lkr               664           NO         7751       
8415     caohrrm           3059          NO         5357       
8416     kuhygjlpn         4930          NO         3487       
8417     obyhdfyjfi        5861          NO         2557       
8418     hnexi             1632          NO         6787       
8419     emrqh             1633          NO         6787       
8420     lhv               670           NO         7751       
8421     unhcv             1635          NO         6787       
8422     qhshaxawfg        5866          NO         2557       
8423     myad              1042          NO         7382       
8424     yxhwzuhl          4053          NO         4372       
8425     bucaaih           2860          NO         5566       
8426     lrdwhjjk          3866          NO         4561       
8427     iami              1046          NO         7382       
8428     ylpcxm            2323          NO         6106       
8429     vizxeszhu         5108          NO         3322       
8430     ufuvhwhemi        5945          NO         2486       
8431     vaathhhpr         4861          NO         3571       
8432     fcywsxy           3281          NO         5152       
8433     yizgbnf           2973          NO         5461       
8434     gvs               684           NO         7751       
8435     cjuitbncu         4865          NO         3571       
8436     sudmaxdql         4866          NO         3571       
8437     qeyalqc           2977          NO         5461       
8438     ynxeclbhq         4783          NO         3656       
8439     sjgfxfhztf        6024          NO         2416       
8440     ccszhxf           3084          NO         5357       
8441     oeqxikzze         5038          NO         3404       
8442     nlnudqey          3977          NO         4466       
8443     zvegbsjur         4957          NO         3487       
8444     fcug              1063          NO         7382       
8445     wbmgscois         4875          NO         3571       
8446     tkz               696           NO         7751       
8447     fmwjjdl           2987          NO         5461       
8448     mowbdoj           2988          NO         5461       
8449     trosmodnsr        6103          NO         2347       
8450     sdza              1069          NO         7382       
8451     cvxhfzj           3095          NO         5357       
8452     ryaj              1071          NO         7382       
8453     go                325           NO         8129       
8454     aveyugqln         4968          NO         3487       
8455     atrzf             1669          NO         6787       
8456     klhcuivg          3896          NO         4561       
8457     xhpg              1076          NO         7382       
8458     lxkuk             1672          NO         6787       
8459     iphcrj            2243          NO         6217       
8460     whlaynuetk        6045          NO         2416       
8461     houmvjxah         4891          NO         3571       
8462     irjyhu            2357          NO         6106       
8463     qkwtqxgpg         4977          NO         3487       
8464     rfgr              1083          NO         7382       
8465     kfqou             1679          NO         6787       
8466     msdabkj           2901          NO         5566       
8467     piezlgx           3111          NO         5357       
8468     cdb               593           NO         7876       
8469     qr                341           NO         8129       
8470     judox             1684          NO         6787       
8471     uytyske           3115          NO         5357       
8472     kkrk              1091          NO         7382       
8473     lrcyr             1687          NO         6787       
8474     fnql              1093          NO         7382       
8475     ypfewkgjt         4905          NO         3571       
8476     zq                348           NO         8129       
8477     dxaqvb            2261          NO         6217       
8478     zxz               728           NO         7751       
8479     bdduf             1576          NO         6904       
8480     uppjaolf          3824          NO         4657       
8481     hfbpnbh           2916          NO         5566       
8482     abpv              1101          NO         7382       
8483     mqeepqy           3127          NO         5357       
8484     whlkifee          3731          NO         4754       
8485     irhajc            2157          NO         6329       
8486     irdkmcg           2921          NO         5566       
8487     jdf               612           NO         7876       
8488     otkzbiqx          4023          NO         4466       
8489     fetr              1108          NO         7382       
8490     khd               615           NO         7876       
8491     tmrobwktjb        5935          NO         2557       
8492     efnzesf           3032          NO         5461       
8493     psbw              1112          NO         7382       
8494     jtcuqrtkw         5091          NO         3404       
8495     gsop              1114          NO         7382       
8496     qosusipkq         5010          NO         3487       
8497     qnganhh           2932          NO         5566       
8498     umtyai            2282          NO         6217       
8499     miulpz            2394          NO         6106       
8500     wvwftmwgji        6015          NO         2486       
8501     xjlt              1120          NO         7382       
8502     gan               627           NO         7876       
8503     yoskuvdqsh        6088          NO         2416       
8504     xwehnuu           3148          NO         5357       
8505     rfh               630           NO         7876       
8506     wwdhj             1603          NO         6904       
8507     prsftg            2291          NO         6217       
